Unnamed: 0,Against,Team,Bowler,Overs,Maidens,Runs,Wickets,Economy,match_id,is_plate,bowling_position
12,SAUR,PUN,Naman Dhir,3.3,0,20,0,0,PUNvsSAUR,False,7
0,PUN,UTK,Devendra Singh Bora,9.0,1,67,1,0,PUNvsUTK,False,1
1,PUN,UTK,Jagmohan Nagarkoti,7.0,0,48,2,0,PUNvsUTK,False,2
2,PUN,UTK,Abhay Negi,8.0,1,38,1,0,PUNvsUTK,False,3
3,PUN,UTK,Mayank Mishra,10.0,0,36,2,0,PUNvsUTK,False,4
4,PUN,UTK,J Suchith,10.0,0,43,1,0,PUNvsUTK,False,5
5,PUN,UTK,Yuvraj Chaudhary,6.0,0,31,1,0,PUNvsUTK,False,6
6,UTK,PUN,Gurnoor Brar,9.4,0,74,2,0,PUNvsUTK,False,1
7,UTK,PUN,Sukhdeep Bajwa,9.0,1,32,0,0,PUNvsUTK,False,2
8,UTK,PUN,Krish Bhagat,6.0,0,32,0,0,PUNvsUTK,False,3
9,UTK,PUN,Abhishek Sharma (c),9.0,0,39,2,0,PUNvsUTK,False,4
10,UTK,PUN,Naman Dhir,2.0,0,12,0,0,PUNvsUTK,False,5
11,UTK,PUN,Raghu Sharma,7.0,0,46,1,0,PUNvsUTK,False,6
12,UTK,PUN,Harpreet Brar,5.0,0,30,0,0,PUNvsUTK,False,7
0,RAJ,KER,Nidheesh,9.0,1,64,1,1,RAJvsKER,False,1
1,RAJ,KER,Eden Apple,10.0,0,68,1,4,RAJvsKER,False,2
2,RAJ,KER,Ankit Sharma,10.0,0,45,1,4,RAJvsKER,False,3
3,RAJ,KER,Muhammed Sharafuddeen,9.0,1,55,3,1,RAJvsKER,False,4
4,RAJ,KER,Vignesh Puthur,5.0,0,61,0,3,RAJvsKER,False,5
5,RAJ,KER,Aparajith,7.0,0,44,1,1,RAJvsKER,False,6
6,KER,RAJ,Aniket Choudhary,10.0,0,67,4,0,RAJvsKER,False,1
7,KER,RAJ,Akash Maharaj Singh,10.0,0,96,0,6,RAJvsKER,False,2
8,KER,RAJ,Manav Suthar (c),10.0,0,45,2,1,RAJvsKER,False,3
9,KER,RAJ,Ashok Sharma,9.0,0,71,1,2,RAJvsKER,False,4
10,KER,RAJ,Kukna Ajay Singh,10.0,0,50,0,1,RAJvsKER,False,5
11,KER,RAJ,Mahipal Lomror,1.0,0,15,0,0,RAJvsKER,False,6
0,RAJ,PDC,Sagar Udeshi,10.0,3,32,3,0,RAJvsPDC,False,1
1,RAJ,PDC,Nitin Pranaav,8.0,1,51,2,0,RAJvsPDC,False,2
2,RAJ,PDC,Kannan Vignesh,10.0,0,43,1,0,RAJvsPDC,False,3
3,RAJ,PDC,Aman Khan (c),7.0,0,67,1,0,RAJvsPDC,False,4
4,RAJ,PDC,Jayant Yadav,10.0,0,44,1,0,RAJvsPDC,False,5
5,RAJ,PDC,Ragavan Ramamoorthy,5.0,1,28,0,0,RAJvsPDC,False,6
6,PDC,RAJ,Khaleel Ahmed,5.0,0,30,2,0,RAJvsPDC,False,1
7,PDC,RAJ,D Bhambhu,7.0,0,35,3,0,RAJvsPDC,False,2
8,PDC,RAJ,Manav Suthar (c),8.5,1,38,2,0,RAJvsPDC,False,3
9,PDC,RAJ,Ashok Sharma,4.0,0,27,2,0,RAJvsPDC,False,4
10,PDC,RAJ,Kukna Ajay Singh,2.0,0,6,1,0,RAJvsPDC,False,5
0,RAJ,TN,Gurjapneet Singh,7.5,0,44,2,0,RAJvsTN,False,1
1,RAJ,TN,Sunny Sandhu,2.0,0,26,0,0,RAJvsTN,False,2
2,RAJ,TN,Sonu Yadav,7.0,0,38,2,0,RAJvsTN,False,3
3,RAJ,TN,Varun Chakaravarthy,10.0,2,25,4,0,RAJvsTN,False,4
4,RAJ,TN,Washington Sundar,10.0,1,53,1,0,RAJvsTN,False,5
5,RAJ,TN,Sai Kishore,10.0,0,36,1,0,RAJvsTN,False,6
6,TN,RAJ,Khaleel Ahmed,8.4,0,46,1,0,RAJvsTN,False,1
7,TN,RAJ,Akash Maharaj Singh,6.0,0,30,0,0,RAJvsTN,False,2
8,TN,RAJ,Kukna Ajay Singh,6.0,0,31,0,0,RAJvsTN,False,3
9,TN,RAJ,Ashok Sharma,10.0,1,58,5,0,RAJvsTN,False,4
10,TN,RAJ,Manav Suthar (c),10.0,0,44,3,0,RAJvsTN,False,5
11,TN,RAJ,Deepak Hooda,1.0,0,3,1,0,RAJvsTN,False,6
0,RLYS,AP,Nitish Reddy (c),10.0,0,34,1,0,RLYSvsAP,False,1
1,RLYS,AP,Satyanarayana Raju,10.0,1,41,3,0,RLYSvsAP,False,2
2,RLYS,AP,K S Narasimha Raju,10.0,0,68,3,0,RLYSvsAP,False,3
3,RLYS,AP,Saurabh Kumar,10.0,1,53,0,0,RLYSvsAP,False,4
4,RLYS,AP,Tripurana Vijay,4.0,0,28,0,0,RLYSvsAP,False,5
5,RLYS,AP,Maramreddy Hemanth Reddy,6.0,0,34,2,0,RLYSvsAP,False,6
6,AP,RLYS,Rahul Sharma,9.0,1,48,1,0,RLYSvsAP,False,1
7,AP,RLYS,Adarsh Singh,7.4,0,63,0,0,RLYSvsAP,False,2
8,AP,RLYS,Zubair Ali khan,7.0,0,44,0,0,RLYSvsAP,False,3
9,AP,RLYS,Karn Sharma (c),10.0,0,46,1,0,RLYSvsAP,False,4
10,AP,RLYS,Raj Choudhary,10.0,0,58,0,0,RLYSvsAP,False,5
11,AP,RLYS,Ansh Yadav,1.0,0,11,0,0,RLYSvsAP,False,6
0,RLYS,DEL,Ishant,4.0,2,5,1,0,RLYSvsDEL,False,1
1,RLYS,DEL,Harshit Rana,7.0,1,42,1,0,RLYSvsDEL,False,2
2,RLYS,DEL,Navdeep Saini,5.4,0,30,3,0,RLYSvsDEL,False,3
3,RLYS,DEL,Harsh Tyagi,8.0,0,40,1,0,RLYSvsDEL,False,4
4,RLYS,DEL,Ayush Badoni,10.0,0,30,3,0,RLYSvsDEL,False,5
5,RLYS,DEL,Prince Yadav,4.0,0,17,0,0,RLYSvsDEL,False,6
6,RLYS,DEL,Nitish Rana,2.0,0,10,1,0,RLYSvsDEL,False,7
7,DEL,RLYS,Rahul Sharma,1.4,0,14,0,0,RLYSvsDEL,False,1
8,DEL,RLYS,Kunal Yadav,3.0,0,48,0,0,RLYSvsDEL,False,2
9,DEL,RLYS,Zubair Ali khan,6.2,0,28,1,0,RLYSvsDEL,False,3
10,DEL,RLYS,Raj Choudhary,4.0,0,46,3,0,RLYSvsDEL,False,4
11,DEL,RLYS,Ansh Yadav,2.0,0,15,0,0,RLYSvsDEL,False,5
12,DEL,RLYS,Karn Sharma (c),4.4,0,31,0,0,RLYSvsDEL,False,6
0,RLYS,SER,Nitin Yadav,10.0,1,83,1,0,RLYSvsSER,False,1
1,RLYS,SER,Mohit Jangra,9.0,0,65,1,0,RLYSvsSER,False,2
2,RLYS,SER,Poonia,10.0,1,71,2,0,RLYSvsSER,False,3
3,RLYS,SER,Arjun Sharma,9.0,0,67,1,0,RLYSvsSER,False,4
4,RLYS,SER,Pulkit Narang,10.0,0,43,2,0,RLYSvsSER,False,5
5,RLYS,SER,Irfan Ali,2.0,0,30,0,0,RLYSvsSER,False,6
6,SER,RLYS,Rahul Sharma,7.0,0,52,1,0,RLYSvsSER,False,1
7,SER,RLYS,Adarsh Singh,8.0,0,27,1,0,RLYSvsSER,False,2
8,SER,RLYS,Zubair Ali khan,6.2,1,46,2,0,RLYSvsSER,False,3
9,SER,RLYS,Karn Sharma (c),10.0,0,76,1,0,RLYSvsSER,False,4
10,SER,RLYS,Raj Choudhary,10.0,0,27,3,0,RLYSvsSER,False,5
11,SER,RLYS,Ansh Yadav,6.0,0,51,2,0,RLYSvsSER,False,6
0,SAUR,AP,Nitish Reddy (c),10.0,0,59,1,0,SAURvsAP,False,1
1,SAUR,AP,Satyanarayana Raju,10.0,1,45,3,0,SAURvsAP,False,2
2,SAUR,AP,K S Narasimha Raju,10.0,1,64,2,0,SAURvsAP,False,3
3,SAUR,AP,Jagarlapudi Ram,5.0,0,30,1,0,SAURvsAP,False,4
4,SAUR,AP,Saurabh Kumar,10.0,1,32,0,0,SAURvsAP,False,5
5,SAUR,AP,Maramreddy Hemanth Reddy,5.0,0,23,0,0,SAURvsAP,False,6
6,AP,SAUR,Aditya Jadeja,6.0,1,33,0,0,SAURvsAP,False,1
7,AP,SAUR,Chirag Jani,6.0,0,26,1,0,SAURvsAP,False,2
8,AP,SAUR,Hiten Kanbi,6.0,0,43,1,0,SAURvsAP,False,3
9,AP,SAUR,Ankur Panwar,10.0,2,27,5,0,SAURvsAP,False,4
10,AP,SAUR,Prerak Mankad,7.0,0,27,0,0,SAURvsAP,False,5
11,AP,SAUR,Parth Bhut,9.0,0,20,1,0,SAURvsAP,False,6
12,AP,SAUR,Sammar Gajjar,3.2,0,4,1,0,SAURvsAP,False,7
0,SAUR,DEL,Ishant,5.0,0,20,0,0,SAURvsDEL,False,1
1,SAUR,DEL,Navdeep Saini,10.0,0,41,3,0,SAURvsDEL,False,2
2,SAUR,DEL,Simarjeet Singh,10.0,0,86,0,0,SAURvsDEL,False,3
3,SAUR,DEL,Prince Yadav,10.0,0,64,2,0,SAURvsDEL,False,4
4,SAUR,DEL,Harsh Tyagi,10.0,0,66,1,0,SAURvsDEL,False,5
5,SAUR,DEL,Nitish Rana,1.0,0,14,0,0,SAURvsDEL,False,6
6,SAUR,DEL,Arpit Rana,4.0,0,27,1,0,SAURvsDEL,False,7
7,DEL,SAUR,Chetan Sakariya,10.0,0,77,1,0,SAURvsDEL,False,1
8,DEL,SAUR,Ankur Panwar,9.5,0,68,1,0,SAURvsDEL,False,2
9,DEL,SAUR,Chirag Jani,10.0,0,51,2,0,SAURvsDEL,False,3
10,DEL,SAUR,Hiten Kanbi,8.0,0,52,2,0,SAURvsDEL,False,4
11,DEL,SAUR,Prerak Mankad,8.0,1,46,1,0,SAURvsDEL,False,5
12,DEL,SAUR,Dharmendrasinh Jadeja,3.0,0,25,0,0,SAURvsDEL,False,6
0,SAUR,GUJ,Chintan Gaja (c),9.0,0,75,0,0,SAURvsGUJ,False,1
1,SAUR,GUJ,Arzan Nagwaswalla,10.0,0,80,1,0,SAURvsGUJ,False,2
2,SAUR,GUJ,Japagnya Bhatt,9.0,0,80,1,0,SAURvsGUJ,False,3
3,SAUR,GUJ,Vishal Jayswal,10.0,0,57,1,0,SAURvsGUJ,False,4
4,SAUR,GUJ,Ravi Bishnoi,10.0,0,71,1,0,SAURvsGUJ,False,5
5,SAUR,GUJ,Jaymeet Patel,2.0,0,19,0,0,SAURvsGUJ,False,6
6,GUJ,SAUR,Chetan Sakariya,7.0,0,41,3,0,SAURvsGUJ,False,1
7,GUJ,SAUR,Chirag Jani,4.0,0,34,1,0,SAURvsGUJ,False,2
8,GUJ,SAUR,Ankur Panwar,5.0,0,34,1,0,SAURvsGUJ,False,3
9,GUJ,SAUR,Ravindra Jadeja,10.0,0,62,3,0,SAURvsGUJ,False,4
10,GUJ,SAUR,Pranav Karia,10.0,0,43,1,0,SAURvsGUJ,False,5
11,GUJ,SAUR,Sammar Gajjar,4.0,1,24,0,0,SAURvsGUJ,False,6
0,SAUR,HAR,Anshul Kamboj,10.0,3,30,3,0,SAURvsHAR,False,1
1,SAUR,HAR,Sumit Kumar,9.0,1,45,0,0,SAURvsHAR,False,2
2,SAUR,HAR,Anuj Thakral,8.1,0,38,2,0,SAURvsHAR,False,3
3,SAUR,HAR,Samant Jakhar,8.0,0,60,2,0,SAURvsHAR,False,4
4,SAUR,HAR,Amit Rana,7.0,0,38,0,0,SAURvsHAR,False,5
5,SAUR,HAR,Nishant Sindhu,6.0,0,40,1,0,SAURvsHAR,False,6
6,HAR,SAUR,Chetan Sakariya,9.0,0,67,1,0,SAURvsHAR,False,1
7,HAR,SAUR,Ankur Panwar,10.0,0,51,3,0,SAURvsHAR,False,2
8,HAR,SAUR,Prerak Mankad,5.0,0,30,0,0,SAURvsHAR,False,3
9,HAR,SAUR,Dharmendrasinh Jadeja,8.0,0,45,0,0,SAURvsHAR,False,4
10,HAR,SAUR,Pranav Karia,5.0,0,33,0,0,SAURvsHAR,False,5
11,HAR,SAUR,Sammar Gajjar,2.0,0,30,0,0,SAURvsHAR,False,6
0,SAUR,RLYS,Rahul Sharma,10.0,2,32,2,1,SAURvsRLYS,False,1
1,SAUR,RLYS,Kunal Yadav,10.0,0,71,3,5,SAURvsRLYS,False,2
2,SAUR,RLYS,Zubair Ali,10.0,0,82,3,1,SAURvsRLYS,False,3
3,SAUR,RLYS,Sahab Yuvraj,4.0,0,34,0,0,SAURvsRLYS,False,4
4,SAUR,RLYS,Karn Sharma (c),5.0,0,23,0,0,SAURvsRLYS,False,5
5,SAUR,RLYS,Raj Choudhary,7.0,0,32,0,1,SAURvsRLYS,False,6
6,SAUR,RLYS,Ansh Yadav,4.0,0,19,0,0,SAURvsRLYS,False,7
7,RLYS,SAUR,Aditya Jadeja,5.0,0,20,1,1,SAURvsRLYS,False,1
8,RLYS,SAUR,Chirag Jani,9.1,1,58,2,1,SAURvsRLYS,False,2
9,RLYS,SAUR,Ankur Panwar,10.0,1,49,3,1,SAURvsRLYS,False,3
10,RLYS,SAUR,Hiten Kanbi,5.0,0,33,0,3,SAURvsRLYS,False,4
11,RLYS,SAUR,Dharmendrasinh Jadeja,10.0,0,43,0,0,SAURvsRLYS,False,5
12,RLYS,SAUR,Prerak Mankad,9.0,0,48,3,3,SAURvsRLYS,False,6
13,RLYS,SAUR,Sammar Gajjar,1.0,0,9,0,0,SAURvsRLYS,False,7
0,SAUR,SER,Nitin Yadav,7.0,0,51,0,0,SAURvsSER,False,1
1,SAUR,SER,Poonia,9.0,0,64,0,0,SAURvsSER,False,2
2,SAUR,SER,A Shukla,8.0,0,46,0,0,SAURvsSER,False,3
3,SAUR,SER,Raj Bahadur,9.0,0,83,1,0,SAURvsSER,False,4
4,SAUR,SER,Pulkit Narang,10.0,0,62,3,0,SAURvsSER,False,5
5,SAUR,SER,Vineet Dhankhar,7.0,0,41,1,0,SAURvsSER,False,6
6,SER,SAUR,Chetan Sakariya,10.0,0,57,3,0,SAURvsSER,False,1
7,SER,SAUR,Chirag Jani,4.5,0,33,1,0,SAURvsSER,False,2
8,SER,SAUR,Ankur Panwar,6.0,0,42,1,0,SAURvsSER,False,3
9,SER,SAUR,Ravindra Jadeja,10.0,0,48,1,0,SAURvsSER,False,4
10,SER,SAUR,Dharmendrasinh Jadeja,10.0,0,30,3,0,SAURvsSER,False,5
11,SER,SAUR,Sammar Gajjar,5.0,1,17,1,0,SAURvsSER,False,6
0,SER,AP,Satyanarayana Raju,8.0,1,30,2,0,SERvsAP,False,1
1,SER,AP,Tripurana Vijay,10.0,1,33,1,0,SERvsAP,False,2
2,SER,AP,Jagarlapudi Ram,8.0,0,38,3,0,SERvsAP,False,3
3,SER,AP,Bhupathiraju Munish Varma,3.0,0,15,0,0,SERvsAP,False,4
4,SER,AP,Bodhala Vinay Kumar,10.0,0,23,1,0,SERvsAP,False,5
5,SER,AP,Maramreddy Hemanth Reddy (c),6.0,1,23,3,0,SERvsAP,False,6
6,AP,SER,Nitin Yadav,6.1,1,28,1,0,SERvsAP,False,1
7,AP,SER,Poonam Poonia,8.0,0,34,0,0,SERvsAP,False,2
8,AP,SER,Pulkit Narang,8.0,1,18,1,0,SERvsAP,False,3
9,AP,SER,Amit Shukla,10.0,1,40,2,0,SERvsAP,False,4
10,AP,SER,Vineet Dhankhar,5.0,0,34,0,0,SERvsAP,False,5
11,AP,SER,Abhishek Tiwari,1.0,0,7,1,0,SERvsAP,False,6
0,SER,DEL,Ishant,6.0,1,16,1,2,SERvsDEL,False,1
1,SER,DEL,Harshit Rana,10.0,0,47,4,9,SERvsDEL,False,2
2,SER,DEL,Prince Yadav,7.5,2,28,3,2,SERvsDEL,False,3
3,SER,DEL,Navdeep Saini,6.0,1,22,0,1,SERvsDEL,False,4
4,SER,DEL,Ayush Badoni,7.0,0,28,1,0,SERvsDEL,False,5
5,SER,DEL,Harsh Tyagi,6.0,0,30,1,0,SERvsDEL,False,6
6,DEL,SER,Nitin Yadav,4.0,0,41,1,0,SERvsDEL,False,1
7,DEL,SER,Poonam Poonia,5.0,0,27,0,1,SERvsDEL,False,2
8,DEL,SER,Pal Raj Bahadur,3.0,0,39,0,0,SERvsDEL,False,3
9,DEL,SER,Aditya Kumar,3.0,0,37,0,1,SERvsDEL,False,4
10,DEL,SER,Pulkit Narang (c),4.4,0,34,1,0,SERvsDEL,False,5
0,SER,GUJ,Nagwaswalla,8.2,1,34,4,0,SERvsGUJ,False,1
1,SER,GUJ,Chintan Gaja (c),10.0,2,42,2,0,SERvsGUJ,False,2
2,SER,GUJ,Japagnya Bhatt,5.0,0,26,0,0,SERvsGUJ,False,3
3,SER,GUJ,Hemang Patel,3.0,0,10,0,0,SERvsGUJ,False,4
4,SER,GUJ,Ravi Bishnoi,10.0,1,40,3,0,SERvsGUJ,False,5
5,SER,GUJ,Vishal Jayswal,6.0,0,25,1,0,SERvsGUJ,False,6
6,GUJ,SER,Nitin Yadav,6.0,0,30,1,0,SERvsGUJ,False,1
7,GUJ,SER,Mohit Jangra,4.0,0,41,0,0,SERvsGUJ,False,2
8,GUJ,SER,Poonam Poonia,4.5,0,35,0,0,SERvsGUJ,False,3
9,GUJ,SER,Nitin Tanwar,10.0,0,42,0,0,SERvsGUJ,False,4
10,GUJ,SER,Arjun Sharma,10.0,0,36,1,0,SERvsGUJ,False,5
0,SER,HAR,Anshul Kamboj,10.0,1,43,4,0,SERvsHAR,False,1
1,SER,HAR,Sumit Kumar,10.0,0,48,1,0,SERvsHAR,False,2
2,SER,HAR,Anuj Thakral,10.0,0,54,1,0,SERvsHAR,False,3
3,SER,HAR,Samant Jakhar,7.0,1,45,1,0,SERvsHAR,False,4
4,SER,HAR,Parth Vats,9.0,0,51,0,0,SERvsHAR,False,5
5,SER,HAR,Amit Rana,4.0,0,24,0,0,SERvsHAR,False,6
6,HAR,SER,Mohit Jangra,6.0,0,41,0,0,SERvsHAR,False,1
7,HAR,SER,Nitin Yadav,8.0,1,35,2,0,SERvsHAR,False,2
8,HAR,SER,Poonam Poonia,8.0,0,49,0,0,SERvsHAR,False,3
9,HAR,SER,Arjun Sharma,10.0,0,79,0,0,SERvsHAR,False,4
10,HAR,SER,Pulkit Narang,8.0,0,54,0,0,SERvsHAR,False,5
11,HAR,SER,Ravi Chauhan,3.0,0,12,1,0,SERvsHAR,False,6
12,HAR,SER,Mohit Ahlawat,0.1,0,4,0,0,SERvsHAR,False,7
0,SER,ODSA,Rajesh Mohanty,9.0,2,25,3,0,SERvsODSA,False,1
1,SER,ODSA,Debabrata Pradhan,2.0,0,16,0,0,SERvsODSA,False,2
2,SER,ODSA,Sambit S Baral,8.5,0,21,4,0,SERvsODSA,False,3
3,SER,ODSA,Badal Biswal,2.0,0,20,2,0,SERvsODSA,False,4
4,ODSA,SER,Nitin Yadav,8.0,2,20,2,0,SERvsODSA,False,1
5,ODSA,SER,Poonam Poonia,9.3,0,27,4,0,SERvsODSA,False,2
6,ODSA,SER,Pal Raj Bahadur,7.0,0,36,0,0,SERvsODSA,False,3
0,SKM,HP,Abhishek Kumar,8.0,0,49,0,0,SKMvsHP,False,1
1,SKM,HP,Vaibhav Arora,7.0,0,44,1,0,SKMvsHP,False,2
2,SKM,HP,Mridul Surroch (c),8.0,2,24,3,0,SKMvsHP,False,3
3,SKM,HP,Aryaman Singh Dhaliwal,8.0,0,21,1,0,SKMvsHP,False,4
4,SKM,HP,Mayank Dagar,7.0,0,22,1,0,SKMvsHP,False,5
5,HP,SKM,Palzor Tamang,4.0,0,20,0,0,SKMvsHP,False,1
6,HP,SKM,Md Saptulla,2.0,0,14,0,0,SKMvsHP,False,2
7,HP,SKM,Lee Yong Lepcha (c),3.0,0,21,0,0,SKMvsHP,False,3
8,HP,SKM,Gurinder Singh,5.0,0,28,0,1,SKMvsHP,False,4
9,HP,SKM,Abishek Kumar,2.0,0,18,0,0,SKMvsHP,False,5
10,HP,SKM,Ankur Malik,6.0,0,29,1,0,SKMvsHP,False,6
11,HP,SKM,Siddharth Prasad,4.1,0,32,0,0,SKMvsHP,False,7
0,SKM,MAH,Rajvardhan Hangargekar,7.2,2,21,4,0,SKMvsMAH,False,1
1,SKM,MAH,Pradeep Dadhe,9.0,0,35,0,0,SKMvsMAH,False,2
2,SKM,MAH,Ramakrishna Ghosh,7.0,1,22,3,0,SKMvsMAH,False,3
3,SKM,MAH,Satyajeet Bachhav,8.0,0,29,1,0,SKMvsMAH,False,4
4,SKM,MAH,Arshin Kulkarni,1.0,0,2,0,0,SKMvsMAH,False,5
5,SKM,MAH,Vicky Ostwal,8.0,0,37,2,0,SKMvsMAH,False,6
6,MAH,SKM,Palzor Tamang,5.0,0,22,0,0,SKMvsMAH,False,1
7,MAH,SKM,Kranthi Kumar,4.0,0,26,0,0,SKMvsMAH,False,2
8,MAH,SKM,Abishek Kumar,2.0,0,25,0,0,SKMvsMAH,False,3
9,MAH,SKM,Gurinder Singh,3.0,0,24,1,0,SKMvsMAH,False,4
10,MAH,SKM,Lee Yong Lepcha (c),2.0,0,20,1,0,SKMvsMAH,False,5
11,MAH,SKM,Ankur Malik,1.0,0,16,0,0,SKMvsMAH,False,6
12,MAH,SKM,Md Saptulla,1.0,0,17,0,0,SKMvsMAH,False,7
0,SKM,MUM,Thakur (c),6.0,0,19,2,2,SKMvsMUM,False,1
1,SKM,MUM,Tushar Deshpande,8.0,0,32,1,4,SKMvsMUM,False,2
2,SKM,MUM,Tanush Kotian,9.0,0,63,1,1,SKMvsMUM,False,3
3,SKM,MUM,Sylvester DSouza,7.0,0,28,0,2,SKMvsMUM,False,4
4,SKM,MUM,Shams Mulani,10.0,0,51,1,1,SKMvsMUM,False,5
5,SKM,MUM,Musheer Khan,10.0,1,37,1,1,SKMvsMUM,False,6
6,MUM,SKM,Palzor Tamang,5.0,2,28,0,0,SKMvsMUM,False,1
7,MUM,SKM,Kranthi Kumar,6.0,0,60,1,4,SKMvsMUM,False,2
8,MUM,SKM,Gurinder Singh,5.0,0,37,0,0,SKMvsMUM,False,3
9,MUM,SKM,Abhishek Kr Shah,4.0,0,24,0,1,SKMvsMUM,False,4
10,MUM,SKM,Ankur Malik,4.0,0,41,1,2,SKMvsMUM,False,5
11,MUM,SKM,Md Saptulla,4.0,0,26,0,0,SKMvsMUM,False,6
12,MUM,SKM,Lee Yong Lepcha (c),2.3,0,20,0,0,SKMvsMUM,False,7
0,SKM,PUN,Arshdeep Singh,10.0,1,34,5,0,SKMvsPUN,False,1
1,SKM,PUN,Sukhdeep Bajwa,5.0,0,24,2,0,SKMvsPUN,False,2
2,SKM,PUN,Gurnoor Brar,6.0,1,13,1,0,SKMvsPUN,False,3
3,SKM,PUN,Markande,1.2,0,2,2,0,SKMvsPUN,False,4
4,PUN,SKM,Palzor Tamang,3.0,0,32,0,0,SKMvsPUN,False,1
5,PUN,SKM,Kranthi Kumar,2.0,0,24,0,0,SKMvsPUN,False,2
6,PUN,SKM,Abishek Kumar,1.0,0,14,0,0,SKMvsPUN,False,3
7,PUN,SKM,Rahul Kumar Prasad,0.2,0,11,0,0,SKMvsPUN,False,4
0,SKM,UTK,Abhay Negi,7.0,0,42,1,0,SKMvsUTK,False,1
1,SKM,UTK,Aryan Garg,1.0,0,11,0,0,SKMvsUTK,False,2
2,SKM,UTK,Agnivesh Ayachi,5.0,0,33,1,0,SKMvsUTK,False,3
3,SKM,UTK,Mayank Mishra,7.0,0,44,1,0,SKMvsUTK,False,4
4,SKM,UTK,J Suchith,7.0,0,47,2,0,SKMvsUTK,False,5
5,SKM,UTK,Shashwat Dangwal,1.0,0,4,1,0,SKMvsUTK,False,6
6,SKM,UTK,Yuvraj Chaudhary,5.0,0,32,1,0,SKMvsUTK,False,7
7,UTK,SKM,Palzor Tamang,7.0,0,42,1,0,SKMvsUTK,False,1
8,UTK,SKM,Lee Yong Lepcha (c),7.0,0,54,0,0,SKMvsUTK,False,2
9,UTK,SKM,Abishek Kumar,3.1,0,27,0,0,SKMvsUTK,False,3
10,UTK,SKM,Gurinder Singh,5.0,0,32,1,0,SKMvsUTK,False,4
11,UTK,SKM,Ankur Malik,5.0,0,42,1,0,SKMvsUTK,False,5
12,UTK,SKM,Rahul Kumar Prasad,4.0,0,24,0,0,SKMvsUTK,False,6
0,TN,JHKD,Sushant Mishra,9.0,2,51,2,0,TNvsJHKD,False,1
1,TN,JHKD,Shubham Singh,7.0,0,53,4,0,TNvsJHKD,False,2
2,TN,JHKD,Utkarsh Singh,6.0,0,32,1,1,TNvsJHKD,False,3
3,TN,JHKD,Rajandeep Singh,8.0,0,35,1,3,TNvsJHKD,False,4
4,TN,JHKD,Md Kounain Quraishi,2.0,0,8,0,0,TNvsJHKD,False,5
5,TN,JHKD,Anukul Roy,7.0,0,32,1,0,TNvsJHKD,False,6
6,TN,JHKD,Manishi,6.0,0,26,1,0,TNvsJHKD,False,7
7,JHKD,TN,Gurjapneet Singh,7.0,0,49,0,2,TNvsJHKD,False,1
8,JHKD,TN,Govinth Ganesh,5.0,0,34,0,2,TNvsJHKD,False,2
9,JHKD,TN,Mohamed Ali,8.0,0,43,0,0,TNvsJHKD,False,3
10,JHKD,TN,Sonu Yadav,3.0,0,26,0,0,TNvsJHKD,False,4
11,JHKD,TN,Pradosh Ranjan Paul,9.0,0,41,1,1,TNvsJHKD,False,5
12,JHKD,TN,Ravisrinivasan Sai Kishore,9.0,0,45,0,0,TNvsJHKD,False,6
0,TN,KAR,Prasidh,10.0,0,60,0,0,TNvsKAR,False,1
1,TN,KAR,Abhilash Shetty,7.5,0,57,4,0,TNvsKAR,False,2
2,TN,KAR,Vidyadhar Patil,10.0,0,62,2,0,TNvsKAR,False,3
3,TN,KAR,Shreyas Gopal,10.0,0,47,1,0,TNvsKAR,False,4
4,TN,KAR,Shreesha Achar,10.0,0,47,2,0,TNvsKAR,False,5
5,TN,KAR,Padikkal,2.0,0,14,0,0,TNvsKAR,False,6
6,KAR,TN,Gurjapneet Singh,9.0,2,35,1,0,TNvsKAR,False,1
7,KAR,TN,Govinth Ganesh,10.0,0,72,1,0,TNvsKAR,False,2
8,KAR,TN,Ravisrinivasan Sai Kishore,10.0,0,51,1,0,TNvsKAR,False,3
9,KAR,TN,Sonu Yadav,8.1,0,68,1,0,TNvsKAR,False,4
10,KAR,TN,Mohamed Ali,5.0,0,33,0,0,TNvsKAR,False,5
11,KAR,TN,Sunny Sandhu,4.0,0,25,1,0,TNvsKAR,False,6
12,KAR,TN,Pradosh Ranjan Paul,1.0,0,5,0,0,TNvsKAR,False,7
0,TN,KER,MD Nidheesh,9.0,0,71,0,0,TNvsKER,False,1
1,TN,KER,Muhammed Sharafuddeen,2.0,0,15,0,0,TNvsKER,False,2
2,TN,KER,Ankit Sharma,10.0,0,43,1,0,TNvsKER,False,3
3,TN,KER,Baba Aparajith,10.0,1,47,0,0,TNvsKER,False,4
4,TN,KER,Eden Apple Tom,9.0,0,46,6,0,TNvsKER,False,5
5,TN,KER,Biju Narayanan,10.0,0,65,1,0,TNvsKER,False,6
6,KER,TN,Gurjapneet Singh,4.0,0,22,0,0,TNvsKER,False,1
7,KER,TN,Sunny Sandhu,7.0,0,44,0,0,TNvsKER,False,2
8,KER,TN,Ravisrinivasan Sai Kishore,7.0,1,37,2,0,TNvsKER,False,3
9,KER,TN,Sonu Yadav,3.0,0,24,0,0,TNvsKER,False,4
10,KER,TN,Sachin Rathi,10.0,1,52,4,0,TNvsKER,False,5
11,KER,TN,Mohamed Ali,9.2,0,36,4,0,TNvsKER,False,6
